uniqu.name.id,group.nd.name,variants_count,variants_joined,collab_n,collab_start_week,collab_end_week
1102,킥플립 동현,4,KickFlip 동현 | 동현 KickFlip | 동현 킥플립 | 킥플립 동현,3,2025-W38,2025-W48
1103,킥플립 동화,4,KickFlip 동화 | 동화 KickFlip | 동화 킥플립 | 킥플립 동화,1,2025-W03,2025-W08
1103,킥플립 동화,4,KickFlip 동화 | 동화 KickFlip | 동화 킥플립 | 킥플립 동화,2,2025-W21,2025-W34
1103,킥플립 동화,4,KickFlip 동화 | 동화 KickFlip | 동화 킥플립 | 킥플립 동화,3,2025-W38,2025-W48
1104,킥플립 민제,4,KickFlip 민제 | 민제 KickFlip | 민제 킥플립 | 킥플립 민제,1,2025-W03,2025-W08
1104,킥플립 민제,4,KickFlip 민제 | 민제 KickFlip | 민제 킥플립 | 킥플립 민제,2,2025-W21,2025-W34
1104,킥플립 민제,4,KickFlip 민제 | 민제 KickFlip | 민제 킥플립 | 킥플립 민제,3,2025-W38,2025-W48
1105,킥플립 아마루,4,KickFlip 아마루 | 아마루 KickFlip | 아마루 킥플립 | 킥플립 아마루,1,2025-W03,2025-W08
1105,킥플립 아마루,4,KickFlip 아마루 | 아마루 KickFlip | 아마루 킥플립 | 킥플립 아마루,2,2025-W21,2025-W31
1105,킥플립 아마루,4,KickFlip 아마루 | 아마루 KickFlip | 아마루 킥플립 | 킥플립 아마루,3,2025-W33,2025-W34
1105,킥플립 아마루,4,KickFlip 아마루 | 아마루 KickFlip | 아마루 킥플립 | 킥플립 아마루,4,2025-W38,2025-W47
1106,킥플립 주왕,4,KickFlip 주왕 | 주왕 KickFlip | 주왕 킥플립 | 킥플립 주왕,1,2025-W03,2025-W08
1106,킥플립 주왕,4,KickFlip 주왕 | 주왕 KickFlip | 주왕 킥플립 | 킥플립 주왕,2,2025-W21,2025-W34
1106,킥플립 주왕,4,KickFlip 주왕 | 주왕 KickFlip | 주왕 킥플립 | 킥플립 주왕,3,2025-W38,2025-W48
1107,킥플립 케이주,4,KickFlip 케이주 | 케이주 KickFlip | 케이주 킥플립 | 킥플립 케이주,1,2025-W03,2025-W08
1107,킥플립 케이주,4,KickFlip 케이주 | 케이주 KickFlip | 케이주 킥플립 | 킥플립 케이주,2,2025-W21,2025-W34
1107,킥플립 케이주,4,KickFlip 케이주 | 케이주 KickFlip | 케이주 킥플립 | 킥플립 케이주,3,2025-W38,2025-W48
1108,태호,1,태호,1,2025-W20,2025-W23
1108,태호,1,태호,2,2025-W37,2025-W41
1109,템페스트,2,TEMPEST | 템페스트,1,2025-W47,2025-W48
1110,템페스트 루,4,TEMPEST 루 | 루 TEMPEST | 루 템페스트 | 템페스트 루,1,2025-W43,2025-W48
1111,템페스트 류,4,TEMPEST 류 | 류 TEMPEST | 류 템페스트 | 템페스트 류,1,2025-W13,2025-W16
1112,템페스트 은찬,4,TEMPEST 은찬 | 은찬 TEMPEST | 은찬 템페스트 | 템페스트 은찬,1,2025-W13,2025-W16
1112,템페스트 은찬,4,TEMPEST 은찬 | 은찬 TEMPEST | 은찬 템페스트 | 템페스트 은찬,2,2025-W43,2025-W48
1113,템페스트 태래,4,TEMPEST 태래 | 태래 TEMPEST | 태래 템페스트 | 템페스트 태래,1,2025-W13,2025-W16
1113,템페스트 태래,4,TEMPEST 태래 | 태래 TEMPEST | 태래 템페스트 | 템페스트 태래,2,2025-W43,2025-W48
1114,템페스트 한빈,4,TEMPEST 한빈 | 템페스트 한빈 | 한빈 TEMPEST | 한빈 템페스트,1,2025-W13,2025-W16
1114,템페스트 한빈,4,TEMPEST 한빈 | 템페스트 한빈 | 한빈 TEMPEST | 한빈 템페스트,2,2025-W43,2025-W48
1115,템페스트 혁,4,TEMPEST 혁 | 템페스트 혁 | 혁 TEMPEST | 혁 템페스트,1,2025-W13,2025-W16
1115,템페스트 혁,4,TEMPEST 혁 | 템페스트 혁 | 혁 TEMPEST | 혁 템페스트,2,2025-W43,2025-W48
1116,템페스트 형섭,4,TEMPEST 형섭 | 템페스트 형섭 | 형섭 TEMPEST | 형섭 템페스트,1,2025-W13,2025-W16
1116,템페스트 형섭,4,TEMPEST 형섭 | 템페스트 형섭 | 형섭 TEMPEST | 형섭 템페스트,2,2025-W43,2025-W48
1117,투모로우바이투게더 범규,6,TOMORROW X TOGETHER 범규 | 범규 TOMORROW X TOGETHER | 범규 투모로우바이투게더 | 범규 투바투 | 투모로우바이투게더 범규 | 투바투 범규,1,2025-W17,2025-W48
1118,투모로우바이투게더 수빈,6,TOMORROW X TOGETHER 수빈 | 수빈 TOMORROW X TOGETHER | 수빈 투모로우바이투게더 | 수빈 투바투 | 투모로우바이투게더 수빈 | 투바투 수빈,1,2025-W17,2025-W48
1119,투모로우바이투게더 연준,6,TOMORROW X TOGETHER 연준 | 연준 TOMORROW X TOGETHER | 연준 투모로우바이투게더 | 연준 투바투 | 투모로우바이투게더 연준 | 투바투 연준,1,2025-W17,2025-W48
1120,투모로우바이투게더 태현,6,TOMORROW X TOGETHER 태현 | 태현 TOMORROW X TOGETHER | 태현 투모로우바이투게더 | 태현 투바투 | 투모로우바이투게더 태현 | 투바투 태현,1,2025-W17,2025-W48
1121,투모로우바이투게더 휴닝카이,6,TOMORROW X TOGETHER 휴닝카이 | 투모로우바이투게더 휴닝카이 | 투바투 휴닝카이 | 휴닝카이 TOMORROW X TOGETHER | 휴닝카이 투모로우바이투게더 | 휴닝카이 투바투,1,2025-W17,2025-W48
1122,투어스,2,TWS | 투어스,1,2025-W41,2025-W43
1123,투어스 경민,4,TWS 경민 | 경민 TWS | 경민 투어스 | 투어스 경민,1,2024-W05,2025-W52
1124,투어스 도훈,4,TWS 도훈 | 도훈 TWS | 도훈 투어스 | 투어스 도훈,1,2024-W05,2025-W52
1125,투어스 신유,4,TWS 신유 | 신유 TWS | 신유 투어스 | 투어스 신유,1,2024-W05,2025-W52
1126,투어스 영재,4,TWS 영재 | 영재 TWS | 영재 투어스 | 투어스 영재,1,2024-W05,2025-W52
1127,투어스 지훈,4,TWS 지훈 | 지훈 TWS | 지훈 투어스 | 투어스 지훈,1,2024-W05,2025-W52
1128,투어스 한진,4,TWS 한진 | 투어스 한진 | 한진 TWS | 한진 투어스,1,2024-W05,2025-W52
1129,투지 범준,4,TWS 범준 | 범준 TWS | 범준 투지 | 투지 범준,1,2025-W40,2025-W43
1130,투지 정현,4,TWS 정현 | 정현 TWS | 정현 투지 | 투지 정현,1,2025-W39,2025-W43
1131,투지 주논,4,TWS 주논 | 주논 TWS | 주논 투지 | 투지 주논,1,2025-W39,2025-W43
1132,투지 호진,4,TWS 호진 | 투지 호진 | 호진 TWS | 호진 투지,1,2025-W39,2025-W43
1133,트레이비,1,트레이비,1,2025-W05,2025-W07
1134,트레저,2,TREASURE | 트레저,1,2025-W09,2025-W17
1134,트레저,2,TREASURE | 트레저,2,2025-W30,2025-W44
1135,트레저 도영,4,TREASURE 도영 | 도영 TREASURE | 도영 트레저 | 트레저 도영,1,2025-W09,2025-W17
1135,트레저 도영,4,TREASURE 도영 | 도영 TREASURE | 도영 트레저 | 트레저 도영,2,2025-W30,2025-W44
1135,트레저 도영,4,TREASURE 도영 | 도영 TREASURE | 도영 트레저 | 트레저 도영,3,2025-W47,2025-W52
1136,트레저 박정우,4,TREASURE 박정우 | 박정우 TREASURE | 박정우 트레저 | 트레저 박정우,1,2025-W09,2025-W17
1136,트레저 박정우,4,TREASURE 박정우 | 박정우 TREASURE | 박정우 트레저 | 트레저 박정우,2,2025-W30,2025-W44
1137,트레저 소정환,4,TREASURE 소정환 | 소정환 TREASURE | 소정환 트레저 | 트레저 소정환,1,2025-W06,2025-W17
1137,트레저 소정환,4,TREASURE 소정환 | 소정환 TREASURE | 소정환 트레저 | 트레저 소정환,2,2025-W30,2025-W44
1138,트레저 아사히,4,TREASURE 아사히 | 아사히 TREASURE | 아사히 트레저 | 트레저 아사히,1,2025-W09,2025-W17
1138,트레저 아사히,4,TREASURE 아사히 | 아사히 TREASURE | 아사히 트레저 | 트레저 아사히,2,2025-W30,2025-W44
1139,트레저 요시,4,TREASURE 요시 | 요시 TREASURE | 요시 트레저 | 트레저 요시,1,2025-W09,2025-W17
1139,트레저 요시,4,TREASURE 요시 | 요시 TREASURE | 요시 트레저 | 트레저 요시,2,2025-W30,2025-W44
1140,트레저 윤재혁,4,TREASURE 윤재혁 | 윤재혁 TREASURE | 윤재혁 트레저 | 트레저 윤재혁,1,2025-W09,2025-W17
1140,트레저 윤재혁,4,TREASURE 윤재혁 | 윤재혁 TREASURE | 윤재혁 트레저 | 트레저 윤재혁,2,2025-W28,2025-W44
1141,트레저 준규,4,TREASURE 준규 | 준규 TREASURE | 준규 트레저 | 트레저 준규,1,2025-W09,2025-W17
1141,트레저 준규,4,TREASURE 준규 | 준규 TREASURE | 준규 트레저 | 트레저 준규,2,2025-W30,2025-W44
1142,트레저 지훈,4,TREASURE 지훈 | 지훈 TREASURE | 지훈 트레저 | 트레저 지훈,1,2025-W09,2025-W17
1142,트레저 지훈,4,TREASURE 지훈 | 지훈 TREASURE | 지훈 트레저 | 트레저 지훈,2,2025-W30,2025-W44
1143,트레저 최현석,4,TREASURE 최현석 | 최현석 TREASURE | 최현석 트레저 | 트레저 최현석,1,2025-W09,2025-W18
1143,트레저 최현석,4,TREASURE 최현석 | 최현석 TREASURE | 최현석 트레저 | 트레저 최현석,2,2025-W30,2025-W44
1144,트레저 하루토,4,TREASURE 하루토 | 트레저 하루토 | 하루토 TREASURE | 하루토 트레저,1,2025-W09,2025-W18
1144,트레저 하루토,4,TREASURE 하루토 | 트레저 하루토 | 하루토 TREASURE | 하루토 트레저,2,2025-W30,2025-W44
1145,트리플S 김립,4,TripleS 김립 | 김립 TripleS | 김립 트리플S | 트리플S 김립,1,2024-W23,2024-W25
1146,트리플S 나경,4,TripleS 나경 | 나경 TripleS | 나경 트리플S | 트리플S 나경,1,2024-W23,2024-W25
1147,트리플S 니엔,4,TripleS 니엔 | 니엔 TripleS | 니엔 트리플S | 트리플S 니엔,1,2024-W23,2024-W25
1148,트리플S 다현,4,TripleS 다현 | 다현 TripleS | 다현 트리플S | 트리플S 다현,1,2024-W23,2024-W25
1149,트리플S 린,4,TripleS 린 | 린 TripleS | 린 트리플S | 트리플S 린,1,2024-W23,2024-W25
1150,트리플S 마유,4,TripleS 마유 | 마유 TripleS | 마유 트리플S | 트리플S 마유,1,2024-W23,2024-W25
1151,트리플S 서아,4,TripleS 서아 | 서아 TripleS | 서아 트리플S | 트리플S 서아,1,2024-W23,2024-W25
1152,트리플S 서연,4,TripleS 서연 | 서연 TripleS | 서연 트리플S | 트리플S 서연,1,2024-W23,2024-W25
1153,트리플S 설린,4,TripleS 설린 | 설린 TripleS | 설린 트리플S | 트리플S 설린,1,2024-W23,2024-W25
1154,트리플S 소현,4,TripleS 소현 | 소현 TripleS | 소현 트리플S | 트리플S 소현,1,2024-W23,2024-W25
1155,트리플S 수민,4,TripleS 수민 | 수민 TripleS | 수민 트리플S | 트리플S 수민,1,2024-W23,2024-W25
1156,트리플S 시온,4,TripleS 시온 | 시온 TripleS | 시온 트리플S | 트리플S 시온,1,2024-W23,2024-W25
1157,트리플S 신위,4,TripleS 신위 | 신위 TripleS | 신위 트리플S | 트리플S 신위,1,2024-W23,2024-W25
1158,트리플S 연지,4,TripleS 연지 | 연지 TripleS | 연지 트리플S | 트리플S 연지,1,2024-W23,2024-W25
1159,트리플S 유빈,4,TripleS 유빈 | 유빈 TripleS | 유빈 트리플S | 트리플S 유빈,1,2024-W23,2024-W25
1160,트리플S 유연,4,TripleS 유연 | 유연 TripleS | 유연 트리플S | 트리플S 유연,1,2024-W23,2024-W25
1161,트리플S 주빈,4,TripleS 주빈 | 주빈 TripleS | 주빈 트리플S | 트리플S 주빈,1,2024-W23,2024-W25
1162,트리플S 지연,4,TripleS 지연 | 지연 TripleS | 지연 트리플S | 트리플S 지연,1,2024-W23,2024-W25
1163,트리플S 지우,4,TripleS 지우 | 지우 TripleS | 지우 트리플S | 트리플S 지우,1,2024-W23,2024-W25
1164,트리플S 진솔,4,TripleS 진솔 | 진솔 TripleS | 진솔 트리플S | 트리플S 진솔,1,2024-W23,2024-W25
1165,트리플S 채연,4,TripleS 채연 | 채연 TripleS | 채연 트리플S | 트리플S 채연,1,2024-W23,2024-W25
1166,트리플S 채원,4,TripleS 채원 | 채원 TripleS | 채원 트리플S | 트리플S 채원,1,2024-W23,2024-W25
1167,트리플S 최리,4,TripleS 최리 | 최리 TripleS | 최리 트리플S | 트리플S 최리,1,2024-W23,2024-W25
1168,트리플S 카에데,4,TripleS 카에데 | 카에데 TripleS | 카에데 트리플S | 트리플S 카에데,1,2024-W23,2024-W25
1169,트리플S 코토네,4,TripleS 코토네 | 코토네 TripleS | 코토네 트리플S | 트리플S 코토네,1,2024-W23,2024-W25
1170,트리플S 하슬,4,TripleS 하슬 | 트리플S 하슬 | 하슬 TripleS | 하슬 트리플S,1,2024-W23,2024-W25
1171,트리플S 하연,4,TripleS 하연 | 트리플S 하연 | 하연 TripleS | 하연 트리플S,1,2024-W23,2024-W25
1172,트리플S 혜린,4,TripleS 혜린 | 트리플S 혜린 | 혜린 TripleS | 혜린 트리플S,1,2024-W23,2024-W25
1173,트리플S 희진,4,TripleS 희진 | 트리플S 희진 | 희진 TripleS | 희진 트리플S,1,2024-W23,2024-W25
1174,트와이스 나연,4,TWICE 나연 | 나연 TWICE | 나연 트와이스 | 트와이스 나연,1,2024-W40,2024-W45
1174,트와이스 나연,4,TWICE 나연 | 나연 TWICE | 나연 트와이스 | 트와이스 나연,2,2025-W27,2025-W40
1175,트와이스 다현,4,TWICE 다현 | 다현 TWICE | 다현 트와이스 | 트와이스 다현,1,2024-W40,2024-W45
1175,트와이스 다현,4,TWICE 다현 | 다현 TWICE | 다현 트와이스 | 트와이스 다현,2,2025-W27,2025-W40
1176,트와이스 모모,4,TWICE 모모 | 모모 TWICE | 모모 트와이스 | 트와이스 모모,1,2024-W40,2024-W45
1176,트와이스 모모,4,TWICE 모모 | 모모 TWICE | 모모 트와이스 | 트와이스 모모,2,2025-W27,2025-W40
1177,트와이스 미나,4,TWICE 미나 | 미나 TWICE | 미나 트와이스 | 트와이스 미나,1,2024-W40,2024-W45
1177,트와이스 미나,4,TWICE 미나 | 미나 TWICE | 미나 트와이스 | 트와이스 미나,2,2025-W27,2025-W40
1178,트와이스 사나,4,TWICE 사나 | 사나 TWICE | 사나 트와이스 | 트와이스 사나,1,2024-W40,2024-W45
1178,트와이스 사나,4,TWICE 사나 | 사나 TWICE | 사나 트와이스 | 트와이스 사나,2,2025-W27,2025-W40
1179,트와이스 정연,4,TWICE 정연 | 정연 TWICE | 정연 트와이스 | 트와이스 정연,1,2024-W40,2024-W45
1179,트와이스 정연,4,TWICE 정연 | 정연 TWICE | 정연 트와이스 | 트와이스 정연,2,2025-W27,2025-W40
1180,트와이스 지효,4,TWICE 지효 | 지효 TWICE | 지효 트와이스 | 트와이스 지효,1,2024-W40,2024-W45
1180,트와이스 지효,4,TWICE 지효 | 지효 TWICE | 지효 트와이스 | 트와이스 지효,2,2025-W27,2025-W40
1181,트와이스 쯔위,4,TWICE 쯔위 | 쯔위 TWICE | 쯔위 트와이스 | 트와이스 쯔위,1,2024-W40,2024-W45
1181,트와이스 쯔위,4,TWICE 쯔위 | 쯔위 TWICE | 쯔위 트와이스 | 트와이스 쯔위,2,2025-W27,2025-W40
1182,트와이스 채영,4,TWICE 채영 | 채영 TWICE | 채영 트와이스 | 트와이스 채영,1,2024-W40,2024-W45
1182,트와이스 채영,4,TWICE 채영 | 채영 TWICE | 채영 트와이스 | 트와이스 채영,2,2025-W27,2025-W40
1183,티엔엑스 오성준,4,TNX 오성준 | 오성준 TNX | 오성준 티엔엑스 | 티엔엑스 오성준,1,2025-W12,2025-W14
1184,티엔엑스 은휘,4,TNX 은휘 | 은휘 TNX | 은휘 티엔엑스 | 티엔엑스 은휘,1,2025-W12,2025-W14
1185,티엔엑스 장현수,4,TNX 장현수 | 장현수 TNX | 장현수 티엔엑스 | 티엔엑스 장현수,1,2025-W12,2025-W14
1186,티엔엑스 천준혁,4,TNX 천준혁 | 천준혁 TNX | 천준혁 티엔엑스 | 티엔엑스 천준혁,1,2025-W12,2025-W14
1187,티엔엑스 최태훈,4,TNX 최태훈 | 최태훈 TNX | 최태훈 티엔엑스 | 티엔엑스 최태훈,1,2025-W12,2025-W14
1188,티오지 안토니,4,TOZ 안토니 | 안토니 TOZ | 안토니 티오지 | 티오지 안토니,1,2024-W18,2024-W20
1189,티오지 유토,4,TOZ 유토 | 유토 TOZ | 유토 티오지 | 티오지 유토,1,2024-W18,2024-W21
1190,티오지 타쿠토,4,TOZ 타쿠토 | 타쿠토 TOZ | 타쿠토 티오지 | 티오지 타쿠토,1,2024-W18,2024-W20
1191,티오지 하루토,4,TOZ 하루토 | 티오지 하루토 | 하루토 TOZ | 하루토 티오지,1,2024-W18,2024-W20
1192,틴탑 니엘,4,TEEN TOP 니엘 | 니엘 TEEN TOP | 니엘 틴탑 | 틴탑 니엘,1,2024-W01,2024-W03
1192,틴탑 니엘,4,TEEN TOP 니엘 | 니엘 TEEN TOP | 니엘 틴탑 | 틴탑 니엘,2,2025-W33,2025-W39
1193,틴탑 리키,4,TEEN TOP 리키 | 리키 TEEN TOP | 리키 틴탑 | 틴탑 리키,1,2025-W33,2025-W39
1194,틴탑 창조,4,TEEN TOP 창조 | 창조 TEEN TOP | 창조 틴탑 | 틴탑 창조,1,2025-W33,2025-W39
1195,틴탑 천지,4,TEEN TOP 천지 | 천지 TEEN TOP | 천지 틴탑 | 틴탑 천지,1,2025-W33,2025-W39
1196,파우,2,POW | 파우,1,2024-W26,2024-W28
1197,파우 동연,4,POW 동연 | 동연 POW | 동연 파우 | 파우 동연,1,2024-W26,2024-W28
1197,파우 동연,4,POW 동연 | 동연 POW | 동연 파우 | 파우 동연,2,2025-W25,2025-W27
1197,파우 동연,4,POW 동연 | 동연 POW | 동연 파우 | 파우 동연,3,2025-W40,2025-W42
1198,파우 요치,4,POW 요치 | 요치 POW | 요치 파우 | 파우 요치,1,2024-W26,2024-W28
1198,파우 요치,4,POW 요치 | 요치 POW | 요치 파우 | 파우 요치,2,2025-W25,2025-W27
1198,파우 요치,4,POW 요치 | 요치 POW | 요치 파우 | 파우 요치,3,2025-W40,2025-W42
1199,파우 정빈,4,POW 정빈 | 정빈 POW | 정빈 파우 | 파우 정빈,1,2024-W26,2024-W28
1199,파우 정빈,4,POW 정빈 | 정빈 POW | 정빈 파우 | 파우 정빈,2,2025-W25,2025-W27
1199,파우 정빈,4,POW 정빈 | 정빈 POW | 정빈 파우 | 파우 정빈,3,2025-W40,2025-W42
1200,파우 현빈,4,POW 현빈 | 파우 현빈 | 현빈 POW | 현빈 파우,1,2024-W26,2024-W28
1200,파우 현빈,4,POW 현빈 | 파우 현빈 | 현빈 POW | 현빈 파우,2,2025-W25,2025-W27
1200,파우 현빈,4,POW 현빈 | 파우 현빈 | 현빈 POW | 현빈 파우,3,2025-W40,2025-W42
1201,파우 홍,4,POW 홍 | 파우 홍 | 홍 POW | 홍 파우,1,2025-W25,2025-W27
1201,파우 홍,4,POW 홍 | 파우 홍 | 홍 POW | 홍 파우,2,2025-W40,2025-W42
1202,파이브오원,2,FIVE O ONE | 파이브오원,1,2025-W26,2025-W31
1203,파이브오원 김규종,4,FIVE O ONE 김규종 | 김규종 FIVE O ONE | 김규종 파이브오원 | 파이브오원 김규종,1,2025-W26,2025-W31
1204,파이브오원 김현중,4,FIVE O ONE 김현중 | 김현중 FIVE O ONE | 김현중 파이브오원 | 파이브오원 김현중,1,2025-W26,2025-W31
1205,파이브오원 허영생,4,FIVE O ONE 허영생 | 파이브오원 허영생 | 허영생 FIVE O ONE | 허영생 파이브오원,1,2025-W26,2025-W31
1206,판타지보이즈 강민서,4,FANTASY BOYS 강민서 | 강민서 FANTASY BOYS | 강민서 판타지보이즈 | 판타지보이즈 강민서,1,2024-W17,2024-W18
1207,판타지보이즈 김규래,4,FANTASY BOYS 김규래 | 김규래 FANTASY BOYS | 김규래 판타지보이즈 | 판타지보이즈 김규래,1,2024-W17,2024-W18
1208,판타지보이즈 김우석,4,FANTASY BOYS 김우석 | 김우석 FANTASY BOYS | 김우석 판타지보이즈 | 판타지보이즈 김우석,1,2024-W17,2024-W18
1209,판타지보이즈 링치,4,FANTASY BOYS 링치 | 링치 FANTASY BOYS | 링치 판타지보이즈 | 판타지보이즈 링치,1,2024-W17,2024-W18
1210,판타지보이즈 오현태,4,FANTASY BOYS 오현태 | 오현태 FANTASY BOYS | 오현태 판타지보이즈 | 판타지보이즈 오현태,1,2024-W17,2024-W18
1211,판타지보이즈 이한빈,4,FANTASY BOYS 이한빈 | 이한빈 FANTASY BOYS | 이한빈 판타지보이즈 | 판타지보이즈 이한빈,1,2024-W17,2024-W18
1212,판타지보이즈 케이단,4,FANTASY BOYS 케이단 | 케이단 FANTASY BOYS | 케이단 판타지보이즈 | 판타지보이즈 케이단,1,2024-W17,2024-W18
1213,판타지보이즈 홍성민,4,FANTASY BOYS 홍성민 | 판타지보이즈 홍성민 | 홍성민 FANTASY BOYS | 홍성민 판타지보이즈,1,2024-W17,2024-W18
1214,판타지보이즈 히카루,4,FANTASY BOYS 히카루 | 판타지보이즈 히카루 | 히카루 FANTASY BOYS | 히카루 판타지보이즈,1,2024-W17,2024-W18
1215,판타지보이즈 히카리,4,FANTASY BOYS 히카리 | 판타지보이즈 히카리 | 히카리 FANTASY BOYS | 히카리 판타지보이즈,1,2024-W17,2024-W18
1216,팬타곤 신원,4,PENTAGON 신원 | 신원 PENTAGON | 신원 팬타곤 | 팬타곤 신원,1,2025-W49,2025-W52
1217,페퍼톤스,2,PEPPERTONES | 페퍼톤스,1,2024-W15,2024-W17
1218,펜타곤 정우석,4,PENTAGON 정우석 | 정우석 PENTAGON | 정우석 펜타곤 | 펜타곤 정우석,1,2025-W19,2025-W21
1219,펜타곤 진호,4,PENTAGON 진호 | 진호 PENTAGON | 진호 펜타곤 | 펜타곤 진호,1,2024-W37,2024-W44
1219,펜타곤 진호,4,PENTAGON 진호 | 진호 PENTAGON | 진호 펜타곤 | 펜타곤 진호,2,2024-W48,2024-W50
1219,펜타곤 진호,4,PENTAGON 진호 | 진호 PENTAGON | 진호 펜타곤 | 펜타곤 진호,3,2024-W52,2025-W02
1219,펜타곤 진호,4,PENTAGON 진호 | 진호 PENTAGON | 진호 펜타곤 | 펜타곤 진호,4,2025-W05,2025-W06
1219,펜타곤 진호,4,PENTAGON 진호 | 진호 PENTAGON | 진호 펜타곤 | 펜타곤 진호,5,2025-W09,2025-W15
